Dependents,tenure,MultipleLines,OnlineSecurity,TechSupport,StreamingTV,PaperlessBilling,MonthlyCharges,Churn,ChargesPerTenure,TenureGroup,NumAddons,HasStreaming,IsLongTermContract,IsAutoPayment,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,Segment,Segment_Label
0,-1.1580161531009563,0,0,0,0,1,0.2028262650757895,1,0.9881276411781952,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.6125732136881423,1,1,1,1,1,0.8061403122335331,0,-0.5247006418044787,3,6,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.0421577558197987,0,0,0,0,1,-0.648129085185271,1,-0.5774700563382916,3,3,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,-0.6690886177852331,0,0,0,0,0,-1.4758161250876305,0,-0.5270192383548331,1,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk
0,0.4309983366751445,0,1,1,0,1,0.6465861840595843,0,-0.4435842870988558,2,3,0,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.2395040756535771,1,0,1,1,1,1.3163811179564735,1,3.3950867055827447,0,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.7505765403378537,0,0,1,1,0,0.5701331643095673,0,-0.0293631369365631,1,5,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,0.8384379494382472,0,0,0,1,1,0.9989348837770544,1,-0.4620615203128775,3,3,1,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
0,-0.0171852373642686,0,0,0,0,0,-1.4708300585821945,0,-0.5944039048699944,2,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,0.0643026851883519,1,0,0,0,0,-1.3328822185984677,0,-0.584716885319221,2,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.7098325790615434,1,0,0,0,1,0.3208298390377723,1,-0.1239382238411591,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.0357842692720256,0,1,0,0,0,0.3873107257769176,1,0.4484003388483925,0,1,0,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,-0.7098325790615434,1,0,0,1,1,1.3479595391575674,0,0.1014953209275743,1,4,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.1643896396487294,0,0,0,0,1,-1.4708300585821945,0,-0.628404321439049,3,0,0,1,1,0,0,1,0,1,0,1,0,3,Loyal Low-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.1583698909082112,1,1.0809274693160038,0,1,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,0,0,-0.648129085185271,0,1.9768251812124595,0,0,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.9950403079957154,1,0,0,0,0,0.6548962949019775,1,0.4288643862093185,0,1,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,0.0235587239120416,0,1,0,1,0,0.330801972048644,0,-0.4104615555846294,2,4,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
0,-0.791320501614164,0,0,0,0,1,0.480383967211721,1,-0.0063229879319979,1,2,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,1,-1.3295581742615106,1,0.7803494096243593,0,0,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.506112772679992,0,0,0,0,1,-0.4320662032830487,0,-0.3791620698333769,1,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.1987601143772668,0,0,1,0,0,-1.1434116913919037,0,0.2200485604904196,0,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.791320501614164,0,0,0,0,0,-1.5007464576148095,0,-0.5032564791281705,1,0,0,1,0,0,0,1,0,1,0,0,1,3,Loyal Low-Risk
0,0.3087664528462136,1,0,0,0,0,-0.2725120751090997,0,-0.5059510153691057,2,1,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
1,0.4309983366751445,1,1,1,0,1,0.2360667084453621,0,-0.476348091487133,2,3,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
0,-1.076528230548336,0,0,0,0,1,0.8709591768041999,1,0.8503870157661017,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,1.490341329859212,0,0,0,0,0,-1.4974224132778524,0,-0.6341601001311891,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,1.6125732136881423,1,1,0,1,0,1.4925554678152089,0,-0.4916806288632233,3,5,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk
1,1.082901717096109,0,0,0,0,0,-1.5123806127941604,0,-0.6295465117901061,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
0,-0.506112772679992,0,1,1,1,1,1.055443637505328,0,-0.1304173972267916,1,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.3431369275747509,1,0,0,0,1,-1.3528264846202114,0,-0.5545673634372518,1,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,1.082901717096109,1,0,1,1,1,1.5474021993750031,0,-0.4504642438637897,3,5,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,1.6125732136881423,1,0,1,1,1,1.577318598407619,0,-0.4876030969988069,3,5,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
1,-1.2802480369298874,0,0,0,0,0,-1.46418196990828,0,0.5439724888959785,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.22090504374582,0,1,1,1,1,1.233280009532542,0,-0.2422830181476301,2,4,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk
0,-0.7505765403378537,0,0,1,0,1,0.5069763219073791,0,-0.0441488537887087,1,2,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
1,1.5718292524118322,1,1,0,1,0,1.354607627831482,0,-0.4959724754470931,3,4,1,1,0,0,1,0,0,0,1,0,1,1,Stable Mid-Risk
1,-0.791320501614164,0,0,0,1,1,0.4488055460106269,0,-0.0142439076742188,1,1,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,0.4717422979514547,0,0,0,0,0,0.1346833561681651,0,-0.4884985549768749,2,0,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,0.0235587239120416,0,0,1,0,1,0.503652277570422,0,-0.3926088324504597,2,2,0,1,1,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
1,1.6125732136881423,0,1,1,0,1,-0.3107385849841083,0,-0.5784281204885551,3,5,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,0,0,0.5019902554019434,1,3.996242824966034,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.5468567339563023,0,1,1,1,1,1.3895100933695332,1,-0.0449270494125059,1,5,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.2866215234776603,0,0,1,1,1,1.251562253385807,0,-0.4831110468121253,3,5,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk
0,-1.2395040756535771,0,0,0,0,1,-0.62486077482657,1,1.1227554840951002,0,0,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.3145999747452028,0,0.8066135119275126,0,0,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,1.1643896396487294,0,0,0,0,0,-1.4974224132778524,0,-0.6299105065173661,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,-0.1394171211931994,0,0,0,0,0,-1.4891123024354591,0,-0.5892748882586042,2,0,0,1,0,0,0,1,0,1,0,0,1,3,Loyal Low-Risk
0,-0.3838808888510611,1,0,0,0,0,0.7313493146519946,0,-0.2449233247283705,1,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.0014137945434884,0,1,0,1,1,-0.2010451218645185,0,-0.5488556759018993,3,5,1,0,1,1,0,0,1,0,0,0,0,1,Stable Mid-Risk
1,1.6125732136881423,0,1,1,0,0,-0.6497911073537496,0,-0.5947382479462211,3,4,0,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk
0,1.368109446030281,0,1,1,1,1,-0.2725120751090997,0,-0.5684842887571583,3,5,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
1,1.3273654847539706,1,0,1,1,1,0.6449241618911058,0,-0.5181761062662293,3,5,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,-0.9950403079957154,0,0,0,1,1,0.5053142997389005,0,0.3704997144245331,0,1,1,0,1,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.1580161531009563,0,0,0,0,1,0.17789593254861,1,0.9706182396427596,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.5718292524118322,1,0,0,0,0,-1.3312201964299892,0,-0.6269687387862781,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
1,-1.2802480369298874,0,0,0,0,1,-1.4824642137615447,0,0.5118719194143465,0,0,0,1,0,0,0,1,0,1,0,0,1,3,Loyal Low-Risk
0,-1.1580161531009563,0,0,1,0,0,-0.4902369791798008,1,0.5013662784930851,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.8320644628904743,0,0,0,0,1,-1.5107185906256817,0,-0.4933473123251493,0,0,0,1,1,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,-0.3431369275747509,0,1,0,1,1,-0.4719547353265357,0,-0.4308342592535068,1,3,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
1,-0.0579291986405789,0,1,1,1,1,0.5435408096139093,0,-0.3710761309298597,2,5,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,1,0,-0.3190486958265014,1,2.554635431881835,0,1,1,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.0986731599168891,1,0,1,0,1,0.8343946890976701,0,-0.3285793542865628,2,2,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
1,0.5939741817803856,1,1,1,1,1,0.6814886495976356,0,-0.4596566796698933,2,5,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk
0,0.8791819107145575,1,1,1,1,1,1.436046714086935,0,-0.4378804669017063,3,5,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk
0,0.7162060656093164,0,1,1,0,1,0.9540602852281316,0,-0.453090654094105,3,4,1,0,1,0,1,0,1,0,0,1,0,1,Stable Mid-Risk
0,-1.2802480369298874,0,1,0,0,1,0.6582203392389346,1,4.270556782354524,0,2,1,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.6125732136881423,0,0,0,0,0,-1.4808021915930665,0,-0.6347140505385398,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
0,-0.1394171211931994,1,0,0,0,0,-1.3179240190821602,0,-0.5692363509458279,2,0,0,0,0,0,0,1,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.2395040756535771,1,0,0,0,1,-0.3456410505221597,1,1.449597646089898,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.9135523854430948,0,0,1,0,1,-1.1700040460875616,0,-0.3529863988511095,0,1,0,1,0,1,0,0,0,0,1,0,0,3,Loyal Low-Risk
0,-0.5876006952326126,1,0,0,0,1,0.277617262657328,0,-0.2176864778954706,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.8728084241667845,0,0,0,1,1,1.0039209502824906,1,0.2570128526207837,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.6690886177852331,0,0,0,0,0,-1.4974224132778524,0,-0.5314824191383755,1,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,1.6125732136881423,1,0,1,1,0,0.72470122597808,0,-0.5286182704585259,3,5,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,1.6125732136881423,1,0,1,1,0,1.4759352461304225,0,-0.4924801449150697,3,5,1,1,1,0,1,0,0,0,1,0,0,1,Stable Mid-Risk
1,0.3495104141225239,0,1,1,1,1,0.3291399498801655,0,-0.4594829752895815,2,4,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
0,1.3273654847539706,0,1,0,0,0,0.9839766842607472,0,-0.5001361168054774,3,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.791320501614164,0,0,0,0,1,-0.3323448731743307,0,-0.2101824486659982,1,2,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.1580161531009563,0,1,0,0,0,0.3507462380703874,0,1.092016756955113,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.3495104141225239,1,0,0,0,0,0.0067076491953105,0,-0.4864418951139824,2,2,1,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-0.7098325790615434,0,0,0,0,1,0.3191678168692938,1,-0.124303003039814,1,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,1,0,0,1,-0.5400976442341598,1,2.166510364513012,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,0.3902543753988342,1,1,0,0,1,1.1368827237607813,0,-0.3983454968386086,2,4,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
0,0.7569500268856267,0,1,0,1,1,0.9540602852281316,0,-0.4572061117199552,3,4,1,1,0,0,1,0,0,1,0,0,1,1,Stable Mid-Risk
1,-1.2395040756535771,0,0,0,0,0,0.1862060433910031,1,2.0721541451276093,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,1,0,-0.8176553463700914,1,1.679165355110054,0,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,-0.0171852373642686,1,0,1,1,0,0.6283039402063195,0,-0.3710263883118613,2,5,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
0,-0.9135523854430948,0,0,0,0,1,-1.494098368940895,0,-0.4564510442877744,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,1.4088534073065913,0,0,1,1,1,-0.1744527671688605,0,-0.5648704446152601,3,5,1,1,0,1,0,0,0,0,1,0,1,1,Stable Mid-Risk
1,1.1643896396487294,1,1,1,1,0,1.672053862010901,0,-0.4503920724954536,3,6,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk
0,0.7162060656093164,1,1,1,1,0,1.6471235294837214,0,-0.4053689518700746,3,6,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk
0,-1.2395040756535771,0,0,0,0,1,-0.6713973955439717,1,1.0682817904293005,0,0,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
0,-0.1394171211931994,0,1,0,0,1,-0.6581012181961428,0,-0.4920004352839619,2,3,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.1987601143772668,0,0,0,0,1,-0.7860769251689975,1,0.533758671333641,0,2,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.791320501614164,1,0,0,1,1,1.3994822263804054,1,0.2242174656179043,1,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.0014137945434884,1,0,0,0,1,0.8327326669291911,0,-0.4862645968499399,3,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.0579291986405789,0,1,1,0,1,-0.4968850678537152,0,-0.4852520201088461,2,4,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,0.512486259227765,1,1,1,1,0,1.6122210639456702,0,-0.3795850022376144,2,6,1,1,0,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
1,1.1643896396487294,1,1,1,1,0,0.7745618910324389,0,-0.5012258188886538,3,6,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,0.7162060656093164,1,0,0,0,0,-1.3262341299245533,0,-0.6101030652484688,3,0,0,1,1,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-0.5468567339563023,0,1,1,1,1,1.3363253839782172,0,-0.0542653968980716,1,5,1,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,1.082901717096109,0,0,0,0,0,-1.5107185906256817,1,-0.6294492373371315,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,1.5718292524118322,1,0,0,0,1,-1.3478404181147754,0,-0.6277793592277334,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
0,-0.6690886177852331,0,0,1,1,1,0.9856387064292256,1,-0.0185599506297323,1,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,1.0014137945434884,0,1,1,0,1,-0.1678046784949459,0,-0.5468431010127689,3,3,0,1,0,1,0,0,0,0,1,0,1,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.3295581742615106,1,0.7803494096243593,0,0,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.506112772679992,1,0,1,1,0,1.404468292885841,0,-0.0720527254420062,1,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2802480369298874,0,0,0,0,0,0.1928541320649173,1,3.453451377367529,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-1.1172721918246462,1,0,1,0,1,0.6848126939345931,1,0.9943532061685724,0,2,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.797693988161937,1,0,0,1,1,1.3379874061466956,1,-0.43572808192165,3,4,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.4653688114036817,0,1,0,0,1,0.005045627026832,0,-0.3224775931454262,1,3,1,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.7505765403378537,0,0,1,1,1,-0.325696784500416,0,-0.2390868575498919,1,4,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.1172721918246462,0,0,0,0,0,-0.4736167574950145,0,0.3163502689353153,0,1,0,0,1,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.076528230548336,0,1,0,0,0,-0.3207107179949802,0,0.2525660204848,0,2,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.9135523854430948,0,0,0,0,0,-0.4520104693047921,0,-0.1237724151144977,0,1,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,-1.2802480369298874,1,0,0,0,0,-1.3096139082397669,0,0.8153682126952304,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,1.4495973685829016,1,1,0,0,0,-0.3439790283536809,0,-0.5749797729953742,3,1,0,0,0,1,0,0,1,0,0,0,0,2,Vulnerable High-Risk
1,-0.5876006952326126,0,0,0,1,0,1.0089070167879266,1,-0.0825261853412307,1,3,1,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.4246248501273714,1,0,0,0,1,0.3723525262606099,0,-0.2813800979736495,1,0,0,1,1,0,1,0,0,1,0,1,0,0,Critical Churn-Risk
0,-0.506112772679992,0,0,0,0,1,-0.6797075063863649,0,-0.4205731940997245,1,0,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,0,0,0.1729098660431739,1,3.4184325742966584,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.9950403079957154,0,0,0,0,1,0.3224918612062509,1,0.2991651155764621,0,1,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.9135523854430948,0,0,0,0,1,-0.6630872847015785,1,-0.1911570816296591,0,0,0,0,1,1,0,0,1,0,0,1,0,2,Vulnerable High-Risk
0,-0.3431369275747509,1,0,0,0,1,0.375676570597567,1,-0.3117703288125447,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.1050466464646622,0,1,0,0,0,-0.1196060356090654,0,-0.4686545665700477,2,3,0,1,0,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
1,-0.3838808888510611,0,0,1,0,0,0.7313493146519946,0,-0.2449233247283705,1,3,0,1,0,0,1,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.076528230548336,0,0,0,1,1,0.8161124452444047,0,0.8228722419247029,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-0.8320644628904743,0,0,0,0,0,-1.499084435446331,0,-0.4902045992290454,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,-1.2802480369298874,0,0,0,0,0,-1.4808021915930665,0,0.5147901530035858,0,0,0,0,0,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
1,1.5718292524118322,0,0,0,0,0,0.3740145484290884,0,-0.5437990814929589,3,1,0,1,0,0,1,0,0,0,1,0,1,3,Loyal Low-Risk
0,0.1050466464646622,1,0,0,1,1,1.196715521826012,0,-0.34025228864352,2,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,0.3087664528462136,1,0,0,1,1,0.3241538833747294,0,-0.4548463393429156,2,3,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,-1.2802480369298874,0,1,0,0,1,0.2925754621736353,1,3.628545392721885,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
0,-0.3838808888510611,0,0,0,1,1,0.0033836048583535,0,-0.3514388507356037,1,2,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
0,-1.1580161531009563,1,0,0,1,1,1.0188791497987983,1,1.5612687181047875,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.1580161531009563,0,0,1,0,1,0.8510149107824564,0,1.4433720810995212,0,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,1.4495973685829016,0,0,1,1,0,-0.149522434641681,0,-0.5650831547362148,3,5,1,1,1,1,0,0,0,0,1,1,0,1,Stable Mid-Risk
1,0.227278530293593,1,0,0,0,1,0.5668091199726097,0,-0.4221124821467958,2,1,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
1,0.797693988161937,1,0,0,0,0,-1.3295581742615106,0,-0.6124739276095378,3,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-0.0171852373642686,1,0,0,0,1,0.3357880385540801,1,-0.4021542132637468,2,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.1394171211931994,0,0,1,1,0,0.3573943267443021,0,-0.373131053748949,2,4,1,1,0,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
1,0.227278530293593,1,0,0,1,0,1.2083496770053626,0,-0.3643464223803159,2,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,0.6347181430566958,1,1,0,1,1,0.4637637455269347,0,-0.4794937199015078,2,4,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,0,1,-1.5140426349626388,0,0.4564254812188004,0,0,0,0,1,0,0,1,1,0,0,0,0,2,Vulnerable High-Risk
0,-0.4246248501273714,0,1,1,0,1,0.8061403122335331,0,-0.2151488834700452,1,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.4309983366751445,1,1,1,1,0,1.6703918398424222,0,-0.3618737466001563,2,6,1,1,1,0,1,0,0,0,1,1,0,1,Stable Mid-Risk
0,-1.1172721918246462,0,0,0,0,1,0.1513035778529514,0,0.6821022121199704,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.1172721918246462,0,0,0,1,1,0.525258565760644,1,0.9009697313129156,0,1,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,0.7569500268856267,1,1,1,1,0,1.504189622994559,0,-0.4200547533338707,3,5,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk
0,1.5718292524118322,0,0,0,0,1,-1.4924363467724169,0,-0.634831757068395,3,0,0,1,1,0,0,1,0,0,1,1,0,3,Loyal Low-Risk
1,0.227278530293593,0,1,1,1,0,0.5152864327497723,1,-0.4267517252886634,2,5,1,1,1,1,0,0,0,1,0,1,0,1,Stable Mid-Risk
0,-0.3431369275747509,0,0,0,1,1,0.9424261300487812,1,-0.2321609164980974,1,3,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,0.1050466464646622,1,0,1,1,1,0.8875793984889861,0,-0.3704073690656591,2,2,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,0.8791819107145575,1,1,1,1,0,0.5867533859943537,1,-0.4921065528690251,3,5,1,1,1,1,0,0,0,1,0,0,0,1,Stable Mid-Risk
1,1.6125732136881423,0,0,1,1,1,-0.1594945676525527,0,-0.571152524416753,3,5,1,1,0,1,0,0,0,0,1,0,1,1,Stable Mid-Risk
0,-1.2802480369298874,0,0,0,0,1,-0.6647493068700573,0,1.9476428453200667,0,0,0,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
1,-0.9542963467194052,0,1,0,0,0,-0.5384356220656811,0,-0.0997898408902041,0,1,0,1,0,1,0,0,0,1,0,0,0,2,Vulnerable High-Risk
0,1.490341329859212,0,1,1,1,1,-0.1578325454840742,0,-0.5669573494761363,3,5,1,1,1,1,0,0,0,0,1,0,0,1,Stable Mid-Risk
0,0.797693988161937,1,0,1,1,1,1.2598723642282,0,-0.4409038169667159,3,4,1,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
0,-0.8728084241667845,0,0,1,1,1,0.6017115855106615,0,0.1393107645214666,0,2,1,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2395040756535771,0,0,0,0,1,0.1845440212225241,1,2.070208656068116,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
1,-0.1801610824695097,0,0,0,1,1,-0.960589252859254,0,-0.522591573598746,2,1,1,0,0,1,0,0,1,0,0,0,1,2,Vulnerable High-Risk
0,-0.6283446565089229,1,0,0,0,1,0.5934014746682683,0,-0.131112214748039,1,1,0,0,1,0,1,0,1,0,0,1,0,0,Critical Churn-Risk
1,0.1050466464646622,0,0,0,0,1,-1.494098368940895,0,-0.602731187586763,2,0,0,1,0,0,0,1,0,0,1,0,0,3,Loyal Low-Risk
0,-0.9950403079957154,0,0,0,0,1,-1.5157046571311177,0,-0.4180718510232338,0,0,0,1,0,0,0,1,0,1,0,0,0,3,Loyal Low-Risk
0,0.5532302205040753,1,0,0,1,1,1.0005969059455335,0,-0.431400520749972,2,3,1,1,1,0,1,0,0,1,0,1,0,1,Stable Mid-Risk
0,-1.0357842692720256,1,0,0,0,1,0.3008855730160285,1,0.4104633021882818,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Critical Churn-Risk
0,-1.2395040756535771,1,0,0,0,0,0.525258565760644,1,2.469033913264149,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Critical Churn-Risk
